Size(n),S,Key Comparisons,Time(ms),Time(s)
5820000,16,126329718,529.8097,0.5298097
5830000,16,126583476,529.7137,0.5297137000000001
5840000,16,126831308,536.218,0.5362180000000001
5850000,16,127079583,532.3785,0.5323785000000001
5860000,16,127333817,530.5449,0.5305449
5870000,16,127581347,533.8745,0.5338745
5880000,16,127829806,537.6133,0.5376133000000001
5890000,16,128079496,539.3331999999999,0.5393332000000001
5900000,16,128332508,541.3032999999999,0.5413033
5910000,16,128583805,536.1537,0.5361537000000001
5920000,16,128835728,540.6731,0.5406731
5930000,16,129083291,538.9561,0.5389561
5940000,16,129336899,536.0807,0.5360807000000001
5950000,16,129592034,540.1967999999999,0.5401968
5960000,16,129825320,543.3666,0.5433666
5970000,16,130081643,544.8245999999999,0.5448246
5980000,16,130337607,550.7576,0.5507576000000001
5990000,16,130587892,549.6419999999999,0.5496420000000001
6000000,16,130840342,557.2826,0.5572826000000001
6010000,16,131078721,548.0776999999999,0.5480777
6020000,16,131327722,549.3806,0.5493806
6030000,16,131582816,550.3235,0.5503235000000001
6040000,16,131840829,553.0043999999999,0.5530044000000001
6050000,16,132087955,551.5054,0.5515054
6060000,16,132340144,550.9317,0.5509317
